NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV
ALUNO-1081,2021,,,,,17.0,,,0.0,,,
ALUNO-1081,2022,,,,,18.0,,,0.0,,,
ALUNO-1082,2020,,,,,,,,1.0,,,
ALUNO-1082,2021,,,,,13.0,,,0.0,,,
ALUNO-1082,2022,1.0,8.500020000000001,5.0,6.0,13.0,8.78924174276498,6.962017015219663,1.0,6.25,5.625,7.333333333333333
ALUNO-1083,2020,,,,,,,,1.0,,,
ALUNO-1083,2021,2.0,0.0,5.0,0.0,13.0,2.9,3.498,1.0,7.8,5.0,5.7
ALUNO-1083,2022,,,,,13.0,,,0.0,,,
ALUNO-1084,2020,0.0,9.000020000000001,10.0,9.0,8.0,10.0,8.308336,1.0,6.875,4.375,7.41667
ALUNO-1084,2021,1.0,8.0,10.0,5.6,9.0,9.6,7.954,0.0,7.9,6.9,8.2
ALUNO-1084,2022,1.0,7.50002,5.0,5.0,10.0,8.932367149758454,6.464252763285025,0.0,5.0,7.5,5.888886666666667
ALUNO-1085,2020,3.0,9.16668,5.0,3.3333333333333335,14.0,5.5,6.205209666666667,1.0,7.96875,7.5,7.375
ALUNO-1085,2021,4.0,8.8,5.0,3.9,15.0,7.5,6.234,1.0,7.3,7.5,5.5
ALUNO-1085,2022,5.0,8.75001,5.0,4.955555555555556,16.0,6.25,6.157779444444444,0.0,6.25,7.5,5.833336666666667
ALUNO-1086,2020,,,,,,,,1.0,,,
ALUNO-1086,2021,0.0,7.9,5.0,6.2,13.0,10.0,7.746,1.0,7.5,7.5,8.6
ALUNO-1086,2022,,,,,13.0,,,0.0,,,
ALUNO-1087,2020,2.0,7.50002,10.0,6.0,11.0,8.6,7.635279333333334,1.0,7.708333333333334,7.5,7.222219999999999
ALUNO-1087,2021,2.0,8.5,5.0,5.0,12.0,8.8,7.329,0.0,8.1,7.5,8.3
ALUNO-1087,2022,,,,,13.0,,,0.0,,,
ALUNO-1088,2020,5.0,8.75001,5.0,2.6666666666666665,17.0,4.8,6.116945666666667,1.0,8.541666666666666,7.5,8.222223333333334
ALUNO-1088,2021,,,,,18.0,,,0.0,,,
ALUNO-1088,2022,,,,,19.0,,,0.0,,,
ALUNO-1089,2020,0.0,9.500020000000001,5.0,8.5,10.0,10.0,8.900004,1.0,10.0,7.5,10.00001
ALUNO-1089,2021,1.0,9.0,5.0,3.6,11.0,2.9,5.653,0.0,7.5,7.5,7.2
ALUNO-1089,2022,,,,,12.0,,,0.0,,,
ALUNO-109,2020,,,,,,,,1.0,,,
ALUNO-109,2021,6.0,7.5,5.0,7.8,13.0,6.7,7.36,1.0,8.4,7.5,8.2
ALUNO-109,2022,,,,,13.0,,,0.0,,,
ALUNO-1090,2020,1.0,7.00002,5.0,8.0,10.0,4.6,6.611668,1.0,7.083333333333333,7.5,7.166663333333332
ALUNO-1090,2021,1.0,8.5,5.0,3.7,11.0,8.8,7.179,0.0,7.9,7.5,9.0
ALUNO-1090,2022,1.0,8.500020000000001,5.0,1.0,12.0,5.481481481481482,5.179630296296297,0.0,5.833333333333334,7.5,5.999993333333334
ALUNO-1091,2020,,,,,,,,1.0,,,
ALUNO-1091,2021,,,,,13.0,,,0.0,,,
ALUNO-1091,2022,2.0,9.000020000000001,5.0,2.25,13.0,4.866442199775533,5.519122439955107,1.0,6.458333333333334,7.5,6.499993333333334
ALUNO-1092,2020,6.0,0.0,10.0,2.0,16.0,4.9,5.3102075,1.0,7.96875,7.5,6.9166625
ALUNO-1092,2021,,,,,17.0,,,0.0,,,
ALUNO-1092,2022,,,,,18.0,,,0.0,,,
ALUNO-1093,2020,5.0,9.16668,5.0,5.333333333333333,16.0,9.1,7.297778666666666,1.0,8.333333333333332,7.5,7.055553333333334
ALUNO-1093,2021,6.0,7.9,10.0,5.4,17.0,7.2,7.225,0.0,8.0,7.5,6.8
ALUNO-1093,2022,7.0,7.91667,5.0,4.733333333333333,18.0,7.370098039215687,6.901589607843138,0.0,8.28125,7.5,8.055556666666668
ALUNO-1094,2020,2.0,9.000020000000001,5.0,8.5,13.0,9.3,8.041252,1.0,7.8125,7.5,7.75
ALUNO-1094,2021,,,,,14.0,,,0.0,,,
ALUNO-1094,2022,,,,,15.0,,,0.0,,,
ALUNO-1095,2020,0.0,10.000020000000001,10.0,10.0,7.0,10.0,9.116669,1.0,7.5,7.5,8.083335
ALUNO-1095,2021,1.0,10.0,10.0,8.9,8.0,9.2,9.294,0.0,9.2,8.1,9.7
ALUNO-1095,2022,1.0,10.00002,10.0,9.916666666666668,9.0,9.666666666666666,8.902781333333333,0.0,6.25,7.5,8.055563333333334
ALUNO-1096,2020,,,,,,,,1.0,,,
ALUNO-1096,2021,3.0,10.0,10.0,7.5,13.0,8.9,8.814,0.0,8.3,7.5,9.7
ALUNO-1096,2022,,,,,13.0,,,0.0,,,
ALUNO-1097,2020,3.0,9.58335,10.0,6.666666666666667,12.0,7.4,7.818543333333334,1.0,7.96875,7.5,7.5
ALUNO-1097,2021,,,,,13.0,,,0.0,,,
ALUNO-1097,2022,4.0,9.16668,10.0,6.677777777777778,14.0,9.691650853889945,8.149929726333543,0.0,7.96875,5.625,8.000005
ALUNO-1098,2020,,,,,,,,1.0,,,
ALUNO-1098,2021,0.0,10.0,10.0,5.3,13.0,10.0,8.313,1.0,7.5,7.5,8.8
ALUNO-1098,2022,0.0,8.500020000000001,5.0,9.3,13.0,8.61952861952862,7.910991723905724,0.0,5.3125,8.125,8.16667
ALUNO-1099,2020,,,,,,,,1.0,,,
ALUNO-1099,2021,1.0,10.0,10.0,5.9,13.0,9.6,8.331,1.0,8.1,6.3,8.9
ALUNO-1099,2022,2.0,8.500020000000001,10.0,7.75,13.0,5.462962962962963,7.303705925925926,0.0,6.458333333333334,6.875,7.38889
ALUNO-11,2020,0.0,9.000020000000001,10.0,10.0,8.0,10.0,9.712504000000001,0.0,10.0,8.125,10.00001
ALUNO-11,2021,1.0,9.0,10.0,8.8,9.0,10.0,8.99,0.0,7.7,6.3,9.7
ALUNO-11,2022,1.0,8.000020000000001,5.0,9.833333333333332,10.0,9.198412698412698,8.464686539682539,0.0,7.083333333333332,7.5,9.50001
ALUNO-110,2020,,,,,,,,1.0,,,
ALUNO-110,2021,,,,,13.0,,,0.0,,,
ALUNO-110,2022,0.0,10.00002,10.0,5.5,13.0,6.590752242926156,7.426485448585232,1.0,5.625,8.125,8.166665
ALUNO-1100,2020,8.0,9.16668,10.0,8.9,15.0,10.0,8.976668,1.0,0.0,7.5,0.0
ALUNO-1100,2021,,,,,16.0,,,0.0,,,
ALUNO-1100,2022,,,,,17.0,,,0.0,,,
ALUNO-1101,2020,,,,,,,,1.0,,,
ALUNO-1101,2021,,,,,13.0,,,0.0,,,
ALUNO-1101,2022,1.0,6.75,5.0,4.0,13.0,8.111341154819415,6.440323564297217,1.0,6.041666666666667,7.5,7.444443333333333
ALUNO-1102,2020,,,,,,,,1.0,,,
ALUNO-1102,2021,,,,,13.0,,,0.0,,,
ALUNO-1102,2022,3.0,0.0,10.0,0.0,13.0,4.886363636363637,4.244980227272728,1.0,6.09375,7.5,4.5416625
ALUNO-1103,2020,2.0,7.91668,5.0,3.5,13.0,8.9,6.394585,1.0,4.6875,4.375,8.583335
ALUNO-1103,2021,2.0,0.0,5.0,3.3,14.0,2.9,4.0,0.0,6.0,5.6,5.5
ALUNO-1103,2022,3.0,10.00002,5.0,3.277777777777777,15.0,7.442630898513252,6.011790235258207,0.0,6.09375,5.0,6.2916575
ALUNO-1104,2020,,,,,,,,1.0,,,
ALUNO-1104,2021,1.0,9.5,5.0,3.6,13.0,7.9,6.889,1.0,7.9,7.5,7.9
ALUNO-1104,2022,1.0,9.000020000000001,5.0,7.083333333333334,13.0,7.364726727545317,7.131280678842398,0.0,6.25,7.5,7.333333333333333
ALUNO-1105,2020,1.0,7.50002,5.0,7.5,11.0,9.4,7.648752,1.0,7.1875,7.5,7.75
ALUNO-1105,2021,2.0,9.5,5.0,5.5,12.0,6.3,6.621,0.0,7.3,6.3,7.3
ALUNO-1105,2022,2.0,9.50002,5.0,5.083333333333334,13.0,8.505050505050505,6.787123434343435,0.0,6.041666666666667,4.375,7.88889
ALUNO-1106,2020,0.0,9.000020000000001,5.0,9.5,10.0,9.9,7.7341690000000005,1.0,2.5,4.375,8.833335
ALUNO-1106,2021,,,,,11.0,,,0.0,,,
ALUNO-1106,2022,2.0,9.000020000000001,5.0,5.583333333333334,12.0,8.015728977616455,6.555924462189958,1.0,5.0,6.25,6.55555
ALUNO-1107,2020,,,,,,,,1.0,,,
ALUNO-1107,2021,2.0,10.0,5.0,8.0,13.0,9.6,8.217,1.0,7.5,7.5,8.5
ALUNO-1107,2022,3.0,0.0,5.0,2.722222222222222,13.0,6.075009549274255,5.307363354299295,0.0,7.8125,7.5,7.583335
ALUNO-1108,2020,,,,,,,,1.0,,,
ALUNO-1108,2021,,,,,13.0,,,0.0,,,
ALUNO-1108,2022,0.0,9.50002,5.0,8.95,13.0,6.999999999999998,7.487918,1.0,5.3125,7.5,7.83333
ALUNO-1109,2020,,,,,,,,1.0,,,
ALUNO-1109,2021,,,,,13.0,,,0.0,,,
ALUNO-1109,2022,2.0,8.500020000000001,5.0,6.0,13.0,9.296296296296296,7.195372592592593,1.0,6.25,7.5,7.055556666666667
ALUNO-111,2020,3.0,7.91667,5.0,4.5,14.0,7.7,6.8535425,0.0,7.96875,7.5,7.8750025
ALUNO-111,2021,4.0,8.3,5.0,6.0,15.0,8.1,7.222,0.0,8.4,7.5,7.4
ALUNO-111,2022,,,,,16.0,,,0.0,,,
ALUNO-1110,2020,1.0,9.500020000000001,5.0,8.5,10.0,7.7,7.852501999999999,1.0,8.125,7.5,8.0
ALUNO-1110,2021,2.0,9.0,10.0,5.1,11.0,5.4,6.871,0.0,6.5,7.5,7.3
ALUNO-1110,2022,2.0,9.000020000000001,5.0,4.583333333333333,12.0,6.966300131667912,6.605761359666916,0.0,6.458333333333332,7.5,7.499996666666666
ALUNO-1111,2020,,,,,,,,1.0,,,
ALUNO-1111,2021,,,,,13.0,,,0.0,,,
ALUNO-1111,2022,0.0,9.000020000000001,10.0,7.75,13.0,8.217338217338218,7.874720643467644,1.0,5.3125,7.5,7.500005
ALUNO-1112,2020,6.0,7.91667,10.0,4.5,16.0,5.8,6.8100005,1.0,7.5,6.25,7.9166675
ALUNO-1112,2021,7.0,8.3,10.0,6.5,17.0,7.2,7.242,0.0,7.8,6.3,6.3
ALUNO-1112,2022,,,,,18.0,,,0.0,,,
ALUNO-1113,2020,,,,,,,,1.0,,,
ALUNO-1113,2021,,,,,13.0,,,0.0,,,
ALUNO-1113,2022,7.0,7.08333,5.0,7.75,13.0,10.0,7.535415,1.0,7.1875,6.25,7.16666
ALUNO-1114,2020,,,,,,,,1.0,,,
ALUNO-1114,2021,3.0,7.5,10.0,6.5,13.0,4.4,6.376,1.0,6.9,7.5,5.0
ALUNO-1114,2022,,,,,13.0,,,0.0,,,
ALUNO-1115,2020,,,,,,,,1.0,,,
ALUNO-1115,2021,1.0,0.0,5.0,0.4,13.0,1.7,3.638,1.0,7.1,6.9,6.7
ALUNO-1115,2022,,,,,13.0,,,0.0,,,
ALUNO-1116,2020,,,,,,,,1.0,,,
ALUNO-1116,2021,,,,,13.0,,,0.0,,,
ALUNO-1116,2022,1.0,7.916679999999999,5.0,7.666666666666667,13.0,8.16017316017316,7.576481298701299,1.0,6.25,7.5,8.722226666666668
ALUNO-1117,2020,,,,,,,,1.0,,,
ALUNO-1117,2021,0.0,9.5,10.0,6.8,13.0,8.3,7.129,1.0,7.5,0.0,7.0
ALUNO-1117,2022,0.0,8.000020000000001,5.0,7.583333333333333,13.0,5.925000000000001,6.730834666666667,0.0,5.625,7.5,7.08333
ALUNO-1118,2020,,,,,,,,1.0,,,
ALUNO-1118,2021,,,,,13.0,,,0.0,,,
ALUNO-1118,2022,3.0,8.33334,10.0,5.0,13.0,8.75,7.1010415,1.0,7.34375,7.5,5.1666625
ALUNO-1119,2020,1.0,10.000020000000001,10.0,9.0,8.0,8.8,8.541252,1.0,7.8125,7.5,7.25
ALUNO-1119,2021,2.0,10.0,10.0,5.6,9.0,5.8,7.383,0.0,7.1,7.5,8.2
ALUNO-1119,2022,,,,,10.0,,,0.0,,,
ALUNO-112,2020,3.0,7.91667,5.0,5.333333333333333,14.0,6.8,6.448887666666667,1.0,7.708333333333334,4.375,7.611103333333333
ALUNO-112,2021,4.0,9.2,5.0,6.2,15.0,3.1,6.098,1.0,7.7,6.9,6.9
ALUNO-112,2022,,,,,16.0,,,0.0,,,
ALUNO-1120,2020,,,,,,,,1.0,,,
ALUNO-1120,2021,,,,,13.0,,,0.0,,,
ALUNO-1120,2022,1.0,9.50002,10.0,7.25,13.0,9.166666666666666,8.063890666666667,1.0,6.25,7.5,7.277776666666666
ALUNO-1121,2020,,,,,,,,1.0,,,
ALUNO-1121,2021,,,,,13.0,,,0.0,,,
ALUNO-1121,2022,0.0,9.50002,10.0,6.0,13.0,8.422963727401292,7.484593745480259,1.0,5.0,7.5,6.999995
ALUNO-1122,2020,,,,,,,,1.0,,,
ALUNO-1122,2021,4.0,8.8,10.0,8.4,13.0,5.8,7.906,1.0,7.8,7.5,8.3
ALUNO-1122,2022,5.0,8.33334,10.0,8.777777777777779,13.0,9.615384615384617,8.71196797863248,0.0,7.5,7.5,8.500007499999999
ALUNO-1123,2020,3.0,8.33334,5.0,8.333333333333334,15.0,8.7,8.266390000000001,1.0,9.166666666666666,6.875,9.611113333333332
ALUNO-1123,2021,4.0,7.5,5.0,7.5,16.0,8.6,7.634,1.0,8.3,6.3,8.5
ALUNO-1123,2022,4.0,8.33334,2.5,7.866666666666666,17.0,9.201754385964913,7.815768210526317,0.0,7.8125,6.875,9.25
ALUNO-1124,2020,,,,,,,,1.0,,,
ALUNO-1124,2021,4.0,7.9,5.0,6.0,13.0,8.6,7.264,1.0,8.1,5.6,8.4
ALUNO-1124,2022,5.0,7.08334,5.0,6.466666666666666,13.0,9.213286713286712,7.498492675990676,0.0,7.5,5.625,9.208340000000002
ALUNO-1125,2020,,,,,,,,1.0,,,
ALUNO-1125,2021,,,,,13.0,,,0.0,,,
ALUNO-1125,2022,1.0,9.50002,5.0,3.25,13.0,9.72222222222222,6.306945444444445,1.0,5.0,5.625,5.999995
ALUNO-1126,2020,,,,,,,,1.0,,,
ALUNO-1126,2021,3.0,7.1,5.0,4.0,13.0,3.3,5.047,1.0,6.7,7.5,4.8
ALUNO-1126,2022,3.0,0.0,5.0,3.444444444444444,13.0,5.799679487179487,4.786323286324786,0.0,7.5,5.625,5.6249925
ALUNO-1127,2020,2.0,8.000020000000001,5.0,6.5,12.0,8.2,7.356669999999999,1.0,5.0,7.5,9.33334
ALUNO-1127,2021,3.0,9.2,10.0,5.5,13.0,7.8,7.547,0.0,7.9,6.3,7.8
ALUNO-1127,2022,3.0,10.00002,5.0,7.166666666666667,14.0,9.736842105263158,7.628620754385966,0.0,7.8125,5.0,7.333335
ALUNO-1128,2020,4.0,9.16668,10.0,6.666666666666667,14.0,5.5,8.229169833333334,1.0,9.375,10.0,9.7083425
ALUNO-1128,2021,4.0,9.2,5.0,8.1,15.0,8.9,7.961,0.0,8.8,5.0,8.9
ALUNO-1128,2022,5.0,8.33334,5.0,8.666666666666666,16.0,9.056712962962962,8.28217875925926,0.0,6.458333333333334,8.75,9.4166775
ALUNO-1129,2020,2.0,9.000020000000001,10.0,8.0,10.0,9.1,8.035278666666667,1.0,7.708333333333334,5.0,7.222216666666665
ALUNO-1129,2021,2.0,6.8,10.0,4.6,11.0,7.9,7.261,0.0,7.7,6.9,8.1
ALUNO-1129,2022,,,,,12.0,,,0.0,,,
ALUNO-113,2020,1.0,8.500020000000001,5.0,7.5,11.0,8.8,7.693335000000001,1.0,7.5,7.5,7.916665
ALUNO-113,2021,2.0,9.5,5.0,4.6,12.0,7.1,6.664,0.0,8.1,7.5,6.6
ALUNO-113,2022,3.0,9.16668,10.0,5.166666666666666,13.0,6.253787878787879,6.40909040909091,0.0,5.625,5.625,5.4166575
ALUNO-1130,2020,2.0,9.500020000000001,10.0,9.0,11.0,9.7,8.788613333333334,1.0,8.333333333333334,6.875,7.888890000000001
ALUNO-1130,2021,2.0,10.0,5.0,9.5,12.0,10.0,9.107,0.0,9.8,7.5,9.9
ALUNO-1130,2022,3.0,9.16668,10.0,9.111111111111112,13.0,9.907407407407408,8.815164203703704,0.0,8.28125,6.25,8.208337499999999
ALUNO-1131,2020,3.0,9.58335,10.0,4.0,13.0,8.1,7.046043,1.0,7.34375,6.25,6.541665
ALUNO-1131,2021,3.0,7.1,5.0,4.1,14.0,5.6,5.774,0.0,6.9,7.5,6.0
ALUNO-1131,2022,,,,,15.0,,,0.0,,,
ALUNO-1132,2020,6.0,7.5,5.0,6.166666666666667,17.0,8.0,7.131251333333334,1.0,7.8125,6.25,8.20834
ALUNO-1132,2021,7.0,7.1,5.0,8.0,18.0,8.6,7.584,0.0,8.3,7.5,7.4
ALUNO-1132,2022,,,,,19.0,,,0.0,,,
ALUNO-1133,2020,6.0,0.0,5.0,5.833333333333333,17.0,4.5,5.431249666666666,1.0,7.8125,6.25,7.291665
ALUNO-1133,2021,,,,,18.0,,,0.0,,,
ALUNO-1133,2022,,,,,19.0,,,0.0,,,
ALUNO-1134,2020,3.0,9.58335,10.0,4.833333333333333,13.0,6.7,7.178543166666667,1.0,7.96875,7.5,6.8333325
ALUNO-1134,2021,,,,,14.0,,,0.0,,,
ALUNO-1134,2022,,,,,15.0,,,0.0,,,
ALUNO-1135,2020,,,,,,,,1.0,,,
ALUNO-1135,2021,,,,,13.0,,,0.0,,,
ALUNO-1135,2022,0.0,8.500020000000001,5.0,9.05,13.0,8.317460317460318,7.369327063492064,1.0,3.125,7.5,7.416665
ALUNO-1136,2020,4.0,9.58335,10.0,7.666666666666667,14.0,7.2,7.7379188333333335,1.0,7.8125,5.0,7.6250025
ALUNO-1136,2021,4.0,8.8,5.0,8.2,15.0,9.2,8.292,0.0,8.8,7.5,9.1
ALUNO-1136,2022,5.0,7.08333,5.0,7.477777777777778,16.0,8.088984204793029,7.367519229847495,0.0,5.833333333333334,8.125,8.2500025
ALUNO-1137,2020,8.0,9.58335,10.0,9.7,19.0,10.0,9.338335,1.0,0.0,7.5,0.0
ALUNO-1137,2021,,,,,20.0,,,0.0,,,
ALUNO-1137,2022,,,,,21.0,,,0.0,,,
ALUNO-1138,2020,,,,,,,,1.0,,,
ALUNO-1138,2021,,,,,13.0,,,0.0,,,
ALUNO-1138,2022,4.0,7.5,10.0,7.888888888888889,13.0,8.683646812957157,8.28325764036921,1.0,8.4375,7.5,8.1250025
ALUNO-1139,2020,2.0,6.91668,5.0,7.5,12.0,8.9,7.4925006666666665,1.0,7.708333333333334,7.5,7.499996666666666
ALUNO-1139,2021,3.0,8.8,5.0,5.0,13.0,5.8,6.497,0.0,7.5,7.5,7.3
ALUNO-1139,2022,,,,,14.0,,,0.0,,,
ALUNO-114,2020,,,,,,,,1.0,,,
ALUNO-114,2021,,,,,13.0,,,0.0,,,
ALUNO-114,2022,0.0,9.50002,5.0,8.766666666666666,13.0,7.748129063918538,7.484211146117041,1.0,5.3125,7.5,7.25
ALUNO-1140,2020,,,,,,,,1.0,,,
ALUNO-1140,2021,5.0,7.5,5.0,5.5,13.0,6.1,6.545,1.0,7.8,7.5,7.2
ALUNO-1140,2022,,,,,13.0,,,0.0,,,
ALUNO-1141,2020,2.0,8.500020000000001,5.0,6.0,13.0,7.0,6.9812520000000005,1.0,7.8125,7.5,7.5
ALUNO-1141,2021,2.0,7.4,5.0,6.9,14.0,5.0,6.969,0.0,8.1,7.5,8.9
ALUNO-1141,2022,3.0,7.08333,5.0,6.166666666666667,15.0,4.647331154684096,5.604466564270153,0.0,5.0,7.5,4.91667
ALUNO-1142,2020,6.0,7.5,5.0,3.1666666666666665,17.0,7.0,5.968749333333333,1.0,7.1875,6.25,6.70833
ALUNO-1142,2021,,,,,18.0,,,0.0,,,
ALUNO-1142,2022,,,,,19.0,,,0.0,,,
ALUNO-1143,2020,,,,,,,,1.0,,,
ALUNO-1143,2021,0.0,8.5,5.0,6.3,13.0,10.0,7.154,1.0,7.5,3.8,7.1
ALUNO-1143,2022,,,,,13.0,,,0.0,,,
ALUNO-1144,2020,,,,,,,,1.0,,,
ALUNO-1144,2021,,,,,13.0,,,0.0,,,
ALUNO-1144,2022,0.0,10.00002,5.0,8.083333333333334,13.0,6.785714285714285,6.921727523809524,1.0,5.3125,5.0,7.08333
ALUNO-1145,2020,3.0,9.16668,5.0,4.666666666666667,15.0,6.1,6.225555333333334,0.0,8.125,6.875,5.777770000000001
ALUNO-1145,2021,,,,,16.0,,,0.0,,,
ALUNO-1145,2022,,,,,17.0,,,0.0,,,
ALUNO-1146,2020,,,,,,,,1.0,,,
ALUNO-1146,2021,3.0,9.6,10.0,6.1,13.0,7.2,7.775,1.0,7.5,7.5,8.3
ALUNO-1146,2022,,,,,13.0,,,0.0,,,
ALUNO-1147,2020,,,,,,,,1.0,,,
ALUNO-1147,2021,5.0,9.6,5.0,8.9,13.0,8.1,8.181,1.0,8.8,7.5,8.6
ALUNO-1147,2022,,,,,13.0,,,0.0,,,
ALUNO-1148,2020,4.0,6.66667,5.0,0.0,16.0,1.2,3.0650014999999997,1.0,5.0,2.5,4.5416725
ALUNO-1148,2021,,,,,17.0,,,0.0,,,
ALUNO-1148,2022,,,,,18.0,,,0.0,,,
ALUNO-1149,2020,0.0,9.500020000000001,5.0,9.0,10.0,10.0,7.029166999999999,1.0,2.5,5.625,4.833325
ALUNO-1149,2021,0.0,9.0,5.0,5.4,11.0,4.2,5.825,0.0,5.0,7.5,6.3
ALUNO-1149,2022,,,,,12.0,,,0.0,,,
ALUNO-115,2020,4.0,9.16668,5.0,5.166666666666667,15.0,1.9,5.331389333333334,1.0,7.916666666666667,6.875,5.111106666666666
ALUNO-115,2021,,,,,16.0,,,0.0,,,
ALUNO-115,2022,,,,,17.0,,,0.0,,,
ALUNO-1150,2020,1.0,9.500020000000001,10.0,9.5,9.0,8.8,8.673890666666669,1.0,7.916666666666668,7.5,7.61111
ALUNO-1150,2021,1.0,8.0,5.0,5.8,10.0,8.8,7.318,0.0,8.3,7.5,7.6
ALUNO-1150,2022,1.0,9.000020000000001,5.0,6.416666666666666,11.0,8.771929824561404,7.181471298245615,0.0,5.9375,5.0,8.25
ALUNO-1151,2020,,,,,,,,1.0,,,
ALUNO-1151,2021,3.0,0.0,5.0,7.8,13.0,5.3,5.931,1.0,7.9,7.5,6.3
ALUNO-1151,2022,4.0,8.75001,5.0,6.744444444444444,13.0,7.850182863113898,6.797050461511668,0.0,6.40625,5.625,6.499995
ALUNO-1152,2020,,,,,,,,1.0,,,
ALUNO-1152,2021,,,,,13.0,,,0.0,,,
ALUNO-1152,2022,2.0,10.00002,10.0,7.0,13.0,9.055555555555555,8.143057777777779,1.0,6.041666666666667,7.5,7.888890000000001
ALUNO-1153,2020,,,,,,,,1.0,,,
ALUNO-1153,2021,,,,,13.0,,,0.0,,,
ALUNO-1153,2022,3.0,7.91667,5.0,3.75,13.0,7.357142857142857,6.050593571428572,1.0,6.875,7.5,5.49999
ALUNO-1154,2020,,,,,,,,1.0,,,
ALUNO-1154,2021,,,,,13.0,,,0.0,,,
ALUNO-1154,2022,1.0,7.83334,5.0,6.25,13.0,9.62962962962963,7.216203925925925,1.0,5.625,7.5,7.222219999999999
ALUNO-1155,2020,,,,,,,,1.0,,,
ALUNO-1155,2021,0.0,9.5,10.0,7.7,13.0,10.0,9.048,1.0,8.4,7.5,9.8
ALUNO-1155,2022,0.0,9.50002,10.0,7.583333333333333,13.0,8.053872053872054,7.973275077441079,0.0,5.625,7.5,7.91666
ALUNO-1156,2020,3.0,8.33334,10.0,8.666666666666666,13.0,9.0,8.281250333333332,1.0,7.8125,7.5,6.916665
ALUNO-1156,2021,4.0,8.8,10.0,6.5,14.0,5.3,6.73,1.0,7.0,5.6,6.2
ALUNO-1156,2022,4.0,0.0,5.0,5.555555555555556,15.0,6.168615866891729,5.562542284489457,0.0,7.34375,7.5,6.166665
ALUNO-1157,2020,,,,,,,,1.0,,,
ALUNO-1157,2021,0.0,7.5,10.0,7.1,13.0,6.7,7.629,1.0,7.5,7.5,8.2
ALUNO-1157,2022,,,,,13.0,,,0.0,,,
ALUNO-1158,2020,8.0,9.58335,10.0,8.4,18.0,10.0,8.818335000000001,1.0,0.0,7.5,0.0
ALUNO-1158,2021,,,,,19.0,,,0.0,,,
ALUNO-1158,2022,,,,,20.0,,,0.0,,,
ALUNO-1159,2020,3.0,9.16668,5.0,9.333333333333334,15.0,9.9,8.552224666666667,1.0,8.125,6.875,8.944449999999998
ALUNO-1159,2021,5.0,8.8,5.0,8.6,16.0,8.3,8.014,0.0,8.3,7.5,8.4
ALUNO-1159,2022,6.0,9.16668,5.0,6.844444444444444,17.0,9.00661079649251,7.875768381520724,0.0,8.125,6.875,8.944446666666666
ALUNO-116,2020,,,,,,,,1.0,,,
ALUNO-116,2021,,,,,13.0,,,0.0,,,
ALUNO-116,2022,2.0,10.00002,10.0,5.75,13.0,9.333333333333332,7.913890666666667,1.0,6.25,7.5,7.61111
ALUNO-1160,2020,,,,,,,,1.0,,,
ALUNO-1160,2021,4.0,7.9,10.0,5.8,13.0,5.8,7.13,1.0,8.0,7.5,7.4
ALUNO-1160,2022,,,,,13.0,,,0.0,,,
ALUNO-1161,2020,3.0,10.000020000000001,5.0,4.666666666666667,14.0,7.8,6.2183348333333335,1.0,5.625,4.375,6.1249975
ALUNO-1161,2021,3.0,7.9,5.0,6.9,15.0,6.1,6.458,0.0,5.8,3.8,8.1
ALUNO-1161,2022,4.0,8.33334,5.0,6.5,16.0,7.333072100313479,6.775990920062696,0.0,6.71875,5.625,7.2083375
ALUNO-1162,2020,,,,,,,,1.0,,,
ALUNO-1162,2021,,,,,13.0,,,0.0,,,
ALUNO-1162,2022,0.0,8.500020000000001,5.0,7.183333333333334,13.0,8.504273504273504,7.300023367521367,1.0,5.625,7.5,7.5
ALUNO-1163,2020,,,,,,,,1.0,,,
ALUNO-1163,2021,,,,,13.0,,,0.0,,,
ALUNO-1163,2022,7.0,9.58335,5.0,3.75,13.0,9.166666666666666,6.944792333333333,1.0,7.03125,7.5,7.249995
ALUNO-1164,2020,,,,,,,,1.0,,,
ALUNO-1164,2021,0.0,9.0,5.0,6.2,13.0,5.0,6.571,1.0,7.5,7.5,7.2
ALUNO-1164,2022,,,,,13.0,,,0.0,,,
ALUNO-1165,2020,2.0,8.000020000000001,5.0,9.0,13.0,9.9,8.080002,1.0,7.5,7.5,7.5
ALUNO-1165,2021,3.0,7.9,5.0,7.2,14.0,8.6,7.765,0.0,7.7,7.5,8.9
ALUNO-1165,2022,4.0,6.66667,5.0,6.666666666666667,15.0,6.449675324675325,6.926393898268398,0.0,8.28125,7.5,7.7916675
ALUNO-1166,2020,2.0,9.500020000000001,5.0,4.0,13.0,6.3,5.6905573333333335,1.0,6.25,5.0,5.277776666666666
ALUNO-1166,2021,2.0,0.0,5.0,3.5,14.0,2.1,3.979,0.0,5.4,6.9,5.7
ALUNO-1166,2022,,,,,15.0,,,0.0,,,
ALUNO-1167,2020,1.0,9.500020000000001,10.0,4.5,9.0,8.7,7.627502,1.0,8.125,6.25,8.0
ALUNO-1167,2021,2.0,10.0,10.0,1.8,10.0,6.3,6.294,0.0,6.9,7.5,6.2
ALUNO-1167,2022,2.0,8.000020000000001,10.0,3.5,11.0,8.887667887667888,7.184480244200245,0.0,6.458333333333334,7.5,7.555556666666667
